Price,Road Tax,COE Left,Mileage,OMV,COE Price,Curb Weight,No. Of Owners
132000,586,2197,19000,30464,48010,1365,0.6931471805599453
32800,959,949,118000,12704,22636,1251,1.0986122886681098
55088,1194,368,98000,37812,60789,1790,0.6931471805599453
2487000,8250,3555,102,472997,102002,2819,0.0
91800,2293,2193,112000,34730,37502,1770,1.0986122886681098
29500,620,580,120500,17553,66590,1417,0.0
176000,1786,2615,61200,32063,49300,1808,0.0
69800,1210,763,35000,30406,62019,1057,0.0
131800,578,3352,79,16270,80000,1070,0.0
52007,508,1186,99952,18725,50889,1285,0.0
89888,742,1494,59264,20645,28000,1249,0.6931471805599453
51500,1210,915,120000,19665,47510,1535,0.0
73000,600,1642,96334,17555,37330,1240,0.0
152888,2362,1157,80000,69608,53001,2025,0.6931471805599453
79800,508,1619,50000,20452,37000,1325,0.0
41800,1210,401,95222,18404,62140,1535,0.6931471805599453
130800,1202,1499,124342,52579,48109,1605,0.0
131000,740,2257,64033,27715,35320,1435,0.0
328800,2384,2011,21153,103421,52410,2320,0.6931471805599453
55800,682,1223,94561,20569,48401,1321,0.0
128800,684,2460,25800,23639,35889,1393,0.6931471805599453
87800,1210,1192,90000,36832,48209,1570,0.0
136900,684,2435,42000,32721,32500,1320,0.6931471805599453
69800,1210,795,110000,40432,60001,1615,0.6931471805599453
154800,1210,1492,88000,53680,32001,1530,0.0
102500,1210,761,85000,43504,57002,1715,1.0986122886681098
48888,976,790,117000,19953,62019,1360,0.0
70800,684,1642,65000,15908,38830,1078,0.0
51800,885,1678,133000,11850,38192,1010,1.3862943611198906
65800,1467,1611,126000,16413,44998,1410,0.6931471805599453
61800,1039,2198,155000,20294,30574,1275,0.6931471805599453
63800,1026,2043,71000,17926,27886,1313,1.0986122886681098
61500,1210,912,67000,28695,46502,1480,0.6931471805599453
95800,2335,2227,126000,41260,34935,1725,0.0
29900,742,370,67900,24227,72180,1310,0.6931471805599453
112800,1208,1831,53000,17946,38602,1591,0.6931471805599453
118800,392,3107,12800,18383,72996,970,0.0
130800,682,3109,5000,23722,70901,1250,0.0
92800,742,2067,54460,20881,26999,1230,0.0
63500,1467,1833,209974,23035,32279,1219,0.6931471805599453
173800,586,2340,34529,36294,30890,1420,0.0
121000,684,2253,39716,30044,33009,1380,1.0986122886681098
82800,738,1923,34800,13828,23568,1287,0.0
89800,508,1617,54900,28270,38830,1270,0.6931471805599453
272800,1674,3077,23000,52978,98889,1760,0.0
87888,682,2194,70970,15572,34001,1100,0.0
248800,682,3130,46000,48503,99999,1675,0.0
206800,1194,3014,20000,33484,88000,1678,0.0
58500,742,760,120000,19491,51506,1249,0.6931471805599453
104800,578,3047,13000,16864,47001,1070,0.6931471805599453
49888,624,828,127480,26909,51301,1300,1.0986122886681098
110800,1672,2371,112000,37422,33568,1466,1.0986122886681098
181800,1210,2464,49999,52877,35001,1540,0.6931471805599453
168500,684,3352,1300,33558,88007,1375,0.0
71800,1791,1461,105600,51884,34991,1280,1.3862943611198906
168888,1210,2460,49888,39959,36502,1535,1.0986122886681098
62800,2694,1615,108300,64690,40881,1685,1.3862943611198906
28200,1520,367,145000,23247,72180,1780,0.0
118800,624,1863,52000,27129,32302,1395,1.0986122886681098
59800,742,1097,63200,17982,47300,1205,0.6931471805599453
220800,1784,2556,37000,51178,56100,1680,0.0
125000,738,2402,56000,20859,37705,1594,0.0
67800,826,2198,83332,18625,30574,1060,1.3862943611198906
64800,1458,1859,139160,18803,32121,1310,1.0986122886681098
64000,740,912,94000,24914,46970,1395,0.6931471805599453
48800,1210,914,87000,18304,49602,1535,0.0
95000,1194,736,120000,52340,59889,1500,1.791759469228055
134800,392,2710,52600,22279,44589,1280,0.0
41800,1792,7,188000,35305,73010,1615,0.6931471805599453
44500,738,914,79000,14111,46009,1295,0.6931471805599453
188000,1176,2464,72000,37616,34989,1782,0.6931471805599453
107800,710,1861,78000,23682,19001,1480,0.0
80800,742,1825,47000,16713,32725,1205,0.0
49388,1023,1648,140000,15423,38655,1130,0.6931471805599453
47800,682,979,92500,20032,49000,1140,0.0
66800,238,1460,30000,10942,14997,1345,0.0
49800,684,881,48000,23133,51301,1221,0.0
81800,684,1523,75000,25458,46791,1558,0.0
41800,742,399,61230,17804,57089,1205,0.0
116800,392,2562,8008,17777,47000,1190,0.0
88800,682,1465,69500,19362,33798,1350,0.0
74800,1210,919,97800,31663,47000,1485,1.0986122886681098
192800,1210,2256,60800,52323,40101,1745,0.0
57800,682,1126,77000,23185,52668,1190,0.0
59800,740,946,106000,23217,45000,1395,0.0
67800,1039,2229,151000,17853,32416,1195,1.791759469228055
70800,684,769,113222,26078,56500,1324,0.0
165800,1210,1496,103000,78250,57000,1720,0.6931471805599453
62800,1113,2072,147163,17853,29839,1195,1.3862943611198906
45300,682,910,72000,19404,46009,1190,0.0
166800,684,2588,28500,34165,38504,1505,0.0
104800,624,2315,57500,19031,32801,1289,0.0
204800,1210,2797,24600,41422,60109,1755,0.6931471805599453
35888,976,548,155000,23454,71889,1360,0.6931471805599453
199800,2384,1892,31000,81088,30959,1835,1.3862943611198906
94688,742,2065,54000,20088,30009,1237,0.6931471805599453
34800,1467,880,168000,19294,50932,1219,0.6931471805599453
58688,1101,1984,160000,15396,25525,1162,0.0
64800,958,2198,130000,15434,30574,1325,0.6931471805599453
53888,682,1009,91000,21641,52503,1320,0.0
116800,682,2825,22100,17515,45001,1090,0.0
75800,1210,1251,108000,19237,53300,1682,1.3862943611198906
69999,738,1553,66000,13616,36890,1345,0.0
163800,1210,1831,37944,41972,38602,1832,0.0
181000,1786,2832,47000,31476,61112,1809,0.0
69800,740,1004,89000,27886,53694,1430,0.6931471805599453
43800,1210,397,71000,17483,61001,1535,0.0
76988,1210,1494,78000,22600,49012,1472,0.6931471805599453
60800,1026,1950,120000,17531,25727,1313,1.0986122886681098
93988,684,1460,65000,34419,52000,1425,0.6931471805599453
82988,624,1338,107900,32098,49802,1450,0.6931471805599453
99800,1630,1096,91554,27932,54406,1769,0.6931471805599453
114988,2362,400,89000,72620,62101,1750,0.6931471805599453
89988,600,1889,65000,18255,31001,1240,0.0
37800,740,369,153000,32984,73010,1425,0.6931471805599453
106988,682,2564,23800,20969,30010,1130,0.0
159800,684,3351,14000,30886,88503,1340,0.0
155988,1194,2226,82000,34050,41001,1790,0.0
488000,2364,1466,13000,144255,31000,1500,0.6931471805599453
65988,1786,1160,75000,25964,56340,1515,0.0
72988,1202,731,108000,46510,60001,1680,0.0
124988,392,2587,41000,22373,47000,1369,0.0
96800,1196,1125,140000,33944,48005,1610,1.0986122886681098
79800,1815,1610,216000,22646,44998,1312,1.6094379124341003
47988,682,762,128000,18440,51506,1036,0.0
67988,976,760,64000,44560,61103,1645,0.6931471805599453
27988,738,519,121000,14693,57199,1295,0.0
57988,1210,976,103000,19148,56000,1682,0.6931471805599453
125000,1815,1468,202000,31517,34991,1270,1.791759469228055
83800,1210,1129,85000,33089,56206,1485,0.0
72800,1210,1250,98000,18134,53300,1682,0.0
49800,1107,1947,185000,11740,25727,1264,1.0986122886681098
62800,744,1130,75000,13452,36001,1449,0.0
74888,1212,1215,72200,22664,50621,1540,0.0
112988,742,2557,31500,17007,45189,1205,0.0
106800,740,1679,95000,28937,38000,1435,0.6931471805599453
131888,684,2223,50000,30645,37766,1380,0.0
89800,740,1185,85184,37206,56206,1425,0.0
82988,508,2316,40000,13694,35010,1048,0.0
215800,586,2956,14000,35059,80000,1550,0.0
83988,1196,1245,81000,31675,53300,1610,0.6931471805599453
85800,3307,2012,138000,92958,35411,1860,1.791759469228055
42888,738,946,91000,13572,47300,1284,0.6931471805599453
168800,1210,1701,80931,64699,37605,1615,0.6931471805599453
118800,1208,2589,63000,16705,41101,1489,0.0
55388,1023,1673,181000,14442,38192,1050,1.791759469228055
122800,742,2796,12000,21219,48510,1280,0.0
65000,578,1642,77910,15077,38830,1030,0.6931471805599453
54888,624,979,137200,25046,57010,1288,0.0
65988,1023,2012,171000,16628,26175,1050,1.791759469228055
212988,684,3348,25000,36561,88007,1500,0.0
208800,586,2954,27698,30367,64700,1555,0.0
72800,682,1610,72000,18932,42339,1130,0.6931471805599453
147000,3330,1340,13500,43525,50110,1995,0.6931471805599453
66800,182,2035,53000,13830,10000,1010,0.6931471805599453
85800,624,1702,94657,25069,38001,1414,1.0986122886681098
108988,740,1736,66000,28937,38941,1435,0.6931471805599453
174000,1202,1705,58000,59204,38389,1740,0.0
62800,1461,1617,133000,35202,40881,1580,1.0986122886681098
76800,578,1828,63000,15614,27000,1030,0.6931471805599453
62988,740,1125,81000,21712,52668,1395,0.6931471805599453
94800,1210,739,138000,32841,57903,1365,0.6931471805599453
40800,1630,395,30228,27519,72890,1855,0.0
38988,1210,644,138400,17311,65501,1535,0.0
69800,1208,1307,61000,14835,53001,1591,0.0
168888,5482,3078,100000,100296,83464,1945,1.791759469228055
277999,2262,1919,17000,88655,32200,1730,0.6931471805599453
92888,392,2465,50000,18185,32699,1185,0.0
85999,1176,1095,71000,36151,53001,1722,0.0
38800,1212,365,94500,19212,60789,1460,0.0
111988,738,2768,32000,14302,48002,1287,0.0
81988,1210,764,119000,45526,60689,1530,1.0986122886681098
96500,738,2101,62949,18634,36704,1287,0.0
204800,4568,1186,81400,114261,52807,1865,0.0
31800,508,737,86977,18358,56001,1150,1.0986122886681098
106800,242,2738,33800,18658,32640,1280,0.0
61988,1467,1735,161000,19860,34991,1370,1.3862943611198906
70500,508,1949,41089,13467,26301,1048,0.6931471805599453
131988,600,2676,7500,24193,46002,1323,0.0
111388,740,1825,95000,28410,25000,1435,0.0
109800,1792,1130,91000,40888,51000,1615,0.0
64800,682,1528,16773,18444,46791,1090,0.0
101988,2362,764,88000,59107,60689,1750,1.0986122886681098
205000,7545,1921,56600,134546,31933,1880,0.0
87300,738,2073,48000,14501,22869,1287,0.0
61800,624,912,120088,29832,49602,1480,0.0
89988,738,2252,56000,12108,32309,1287,0.0
88500,682,1828,42000,20197,31917,1130,0.0
80800,682,1890,83000,17916,25000,1331,0.6931471805599453
113900,2380,519,70000,92016,76790,1647,0.6931471805599453
588800,6976,1589,58000,200572,44000,1990,0.6931471805599453
58800,1210,976,88000,26478,57390,1528,0.6931471805599453
98000,1212,1130,114915,48484,49000,1660,0.0
60800,508,1219,95000,18689,48401,1285,1.3862943611198906
54800,682,765,97000,18858,50000,1320,0.0
162888,684,2564,35000,34175,36534,1505,0.6931471805599453
74800,1210,1522,87253,17117,57390,1532,0.0
37800,508,735,73480,18413,55399,1285,0.6931471805599453
246800,2382,820,20400,177511,60001,1810,0.6931471805599453
68988,1039,2251,117000,17853,31976,1195,0.6931471805599453
297800,1210,3290,8500,61005,105001,1545,0.0
100800,682,2191,21000,20509,35710,1130,0.6931471805599453
59800,1113,1983,114950,16084,25525,1195,0.6931471805599453
64800,1202,610,117750,39929,65501,1465,1.0986122886681098
82800,738,1984,63501,14588,25689,1345,0.0
258888,1194,2194,35000,64010,39728,1795,0.0
71800,976,1279,100000,19955,54405,1360,0.6931471805599453
303800,1210,3168,17500,65232,91112,1715,0.0
81800,738,2071,52355,12584,28589,1345,0.0
159800,3332,739,49000,113482,58190,1770,0.6931471805599453
63800,684,1309,54332,16839,46489,1046,0.0
106800,610,2190,19335,21148,37900,1180,1.0986122886681098
43800,604,887,98000,16278,46667,1650,0.6931471805599453
158800,1210,2043,119400,33661,43102,1642,0.6931471805599453
58800,1194,766,95000,37799,59889,1790,0.6931471805599453
86800,682,2097,58780,19876,26667,1130,0.6931471805599453
63800,885,1923,34000,20225,26047,1060,0.0
379800,1194,3437,9000,67241,105501,1920,0.0
88800,6498,1647,155000,109581,40881,1880,1.791759469228055
36000,767,977,160000,14194,22636,1010,1.3862943611198906
72888,3100,582,106000,41669,78000,1990,0.0
85000,1202,735,66000,40392,57010,1465,0.6931471805599453
1750000,8250,2983,13500,409646,83889,2765,0.0
156600,1210,2197,30900,30808,38802,1695,0.0
22988,959,402,143000,10730,16570,1251,1.3862943611198906
57800,738,1307,107000,13023,51106,1345,0.6931471805599453
73800,578,1949,80049,15949,28199,1052,1.0986122886681098
73888,392,1127,108000,24475,42902,1280,0.6931471805599453
70000,1210,398,91000,42293,73900,1450,0.6931471805599453
119800,2362,971,107000,64913,49700,2030,0.6931471805599453
74000,1210,918,110000,35537,51010,1450,1.0986122886681098
288888,2380,1463,91000,91638,33900,1985,0.0
76888,740,917,75000,35465,55001,1425,1.3862943611198906
152000,3998,2928,150800,109629,60586,1760,1.3862943611198906
143800,1210,2252,123000,30808,37900,1695,0.0
928888,3940,2199,17000,249695,40512,1419,0.6931471805599453
455555,2362,2801,40000,97028,56032,2109,0.0
84800,1194,1134,102000,34596,53001,1505,1.0986122886681098
59800,508,1619,62249,13497,38830,1048,0.6931471805599453
148800,1194,2008,78278,40037,41000,1550,0.0
248000,2382,1916,32376,91812,32200,1940,0.6931471805599453
589888,2364,2956,10000,116240,79601,1580,0.0
41900,506,1005,73000,13930,53000,940,0.6931471805599453
48800,1210,369,117500,18725,61001,1664,0.6931471805599453
67998,816,1678,121553,33018,46191,1405,1.3862943611198906
311800,1202,3500,2210,47861,124002,1555,0.0
95800,2371,2198,110000,35885,32914,1467,1.0986122886681098
77800,1630,735,101207,28006,57010,1769,0.0
68800,736,1126,76143,19799,36001,1240,0.0
58800,1194,766,113893,37716,61103,1790,1.0986122886681098
121800,586,1950,57980,29975,28510,1365,0.0
137800,684,2194,60257,36901,40000,1430,0.0
139888,2856,3046,160000,63336,80583,1685,1.3862943611198906
148800,586,2438,51700,32745,30012,1375,0.0
39888,684,799,83000,18174,56989,1096,0.6931471805599453
62800,738,1552,88446,11770,36890,1345,0.6931471805599453
166800,586,2798,27795,32468,49640,1380,0.0
47800,976,732,125423,23454,60001,1360,0.0
105800,684,1831,82498,27527,34381,1324,0.0
66800,1461,1923,120327,21937,31335,1340,0.6931471805599453
86800,2362,367,101000,59633,62140,1815,1.0986122886681098
85800,1364,2227,134318,47161,39129,1580,1.3862943611198906
128800,662,2585,20476,23202,48000,1090,0.6931471805599453
42600,682,888,120000,19627,46009,1190,0.6931471805599453
72800,662,1465,60026,23315,31997,1501,0.6931471805599453
58800,738,1125,70000,12668,46778,1295,0.6931471805599453
83800,624,1857,91717,19898,28199,1270,0.0
54988,1113,1855,153000,16084,29670,1195,0.0
130800,1792,1131,158845,45431,56206,2075,0.0
74800,2457,1827,133000,27006,32121,1750,1.6094379124341003
173800,2362,1248,104713,79600,53300,1610,0.6931471805599453
77800,578,1831,55000,15689,31917,1030,0.0
158800,684,2646,29917,30970,49001,1523,0.0
66800,2457,1670,139642,31076,38712,1750,1.6094379124341003
54800,1467,1615,138747,20486,40881,1370,1.0986122886681098
43800,508,852,87817,18234,45002,1229,1.3862943611198906
61800,1113,2074,140023,17500,30512,1195,0.6931471805599453
198800,1202,2588,22351,46586,41503,1490,1.0986122886681098
62800,2457,1551,150256,27174,50578,1710,1.0986122886681098
118800,2382,459,175406,97016,72990,1935,0.6931471805599453
389988,2380,3412,5000,76168,110524,2265,0.0
155800,1194,2921,24037,28980,70200,1530,0.0
237888,1210,2585,9000,53268,56032,1505,0.0
105800,2380,795,42574,58302,55001,1970,1.6094379124341003
81888,2457,1983,136400,34438,33018,1770,1.3862943611198906
133000,1452,3107,170000,38078,88862,1420,1.6094379124341003
129888,1452,2802,155000,30804,53932,1259,1.3862943611198906
36800,740,515,79000,24762,66010,1395,1.0986122886681098
88000,2450,1858,200000,30495,37941,1510,1.0986122886681098
55500,1792,853,96000,29296,50089,1475,0.6931471805599453
32800,742,460,108000,25876,76904,1438,0.6931471805599453
223800,586,3497,3578,35990,124501,1420,0.0
220800,586,3497,130,36461,124501,1410,0.0
208800,586,3498,125,29546,118001,1385,0.0
131800,392,2705,44491,23964,45600,1200,0.0
53800,1210,911,139004,18941,47000,1682,1.0986122886681098
65800,1210,461,76192,47544,76790,1530,1.3862943611198906
68888,974,1218,73120,20048,48209,1350,0.6931471805599453
101688,684,1736,99000,32596,36810,1480,0.6931471805599453
34000,1791,948,169000,29943,46048,1613,1.3862943611198906
54888,740,396,123188,27247,55399,1430,0.6931471805599453
52800,1196,635,109000,24377,65501,1570,0.6931471805599453
98800,1194,493,133000,58240,66751,1940,0.0
310000,1200,1983,36050,77052,39401,1365,0.0
137800,682,3195,25500,17490,72996,1325,0.0
93888,2514,2196,126000,39126,32914,1650,1.791759469228055
74800,1196,738,120304,31770,57903,1610,0.0
170800,1210,1918,73000,45356,32200,1720,0.6931471805599453
86800,1202,730,153438,49637,58190,1680,0.6931471805599453
610888,3944,2801,25000,176179,62000,2275,0.0
1168000,3940,3406,1000,176719,114009,1603,0.0
46800,738,943,98800,14036,47889,1295,0.0
172800,684,2738,25000,39341,60001,1435,0.0
65888,1202,575,73000,37636,77600,1350,0.0
77000,1194,215,102000,43086,82000,1520,0.0
255000,1208,2617,24000,43008,45012,2123,0.0
61800,742,1185,75000,19990,50889,1215,1.0986122886681098
61777,1792,610,108000,39966,75000,1615,0.6931471805599453
158800,4738,2802,103000,84556,53932,1675,1.791759469228055
660000,8804,3469,50000,246375,109948,2495,0.6931471805599453
108000,1202,762,106000,39668,57903,1735,1.0986122886681098
133500,2382,370,67100,72157,62140,1940,1.0986122886681098
85800,890,2957,122000,18255,47765,1100,1.3862943611198906
408000,4986,1282,96900,157462,52008,1470,1.3862943611198906
100000,280,3352,195000,6489,10811,1440,0.0
399800,4366,3138,77000,148352,93644,1560,1.3862943611198906
61000,1210,395,113000,48615,72002,1675,1.6094379124341003
490500,6146,2653,63000,337248,42683,1515,1.3862943611198906
119800,1194,1649,65000,34515,37330,1408,0.6931471805599453
488800,3922,1498,25000,162298,33420,1685,0.0
1260000,3724,3438,20,264398,110000,1675,0.0
249988,2384,2066,59000,80836,42564,2153,0.0
17800,826,8,140000,13920,14664,1010,1.3862943611198906
193800,1210,2229,48728,62326,39700,1605,0.0
126000,1202,463,90888,48963,75289,1555,1.0986122886681098
71800,1630,974,174297,27643,49602,1769,0.6931471805599453
73800,1039,2463,146000,27863,32875,1155,1.791759469228055
358800,10614,1922,91800,410321,31335,1690,0.0
98800,965,2653,95000,33333,38137,1230,1.791759469228055
585000,5834,1157,9500,240131,50389,1870,0.0
113800,1815,1497,110000,37362,50168,1540,1.791759469228055
391800,1194,3049,38,63673,86102,1870,0.0
137000,1452,2928,141000,44138,60586,1455,1.0986122886681098
33339,740,215,77077,33057,74002,1430,0.6931471805599453
96000,684,1520,67000,30907,54334,1365,0.6931471805599453
66800,958,2198,25000,13858,30574,1265,0.0
73300,2625,1497,5000,17161,50168,1405,0.6931471805599453
270800,2382,2197,33300,71641,34989,1875,0.0
153000,684,2623,27100,28758,41503,1527,0.6931471805599453
114800,4340,2438,135000,54812,33568,2030,1.6094379124341003
152800,586,2684,36000,28129,43501,1365,0.6931471805599453
77800,738,1923,55000,12194,22297,1345,0.6931471805599453
112800,624,2560,67735,19998,40301,1270,0.0
83800,742,2043,39000,16713,36704,1205,0.0
189777,2382,946,94000,91729,49000,1970,1.0986122886681098
49500,974,822,102000,18373,38610,1350,0.6931471805599453
97800,742,2072,65068,20031,33199,1237,0.0
575000,5834,881,36000,203760,48002,1497,1.3862943611198906
23800,959,402,165000,13445,16570,1251,1.6094379124341003
263888,1202,2435,29000,61688,37109,1635,0.0
68800,1210,1187,122000,19595,56206,1682,0.6931471805599453
61800,1026,1950,158000,19338,25727,1150,0.0
63998,1176,1160,108221,26641,50010,1557,0.6931471805599453
101800,1630,1128,89000,30986,51000,1855,1.0986122886681098
82800,742,1642,76500,19724,40000,1249,0.6931471805599453
60800,738,1132,86500,12453,36001,1345,0.6931471805599453
45800,506,1279,89000,14213,52000,940,1.0986122886681098
40998,886,1102,121509,14492,23241,1267,1.0986122886681098
283800,1202,2650,26000,64210,39889,1635,0.6931471805599453
97800,684,1615,106000,30910,39903,1365,0.0
268800,2382,2068,40000,91812,48000,1940,0.6931471805599453
156800,4977,977,99588,130911,48479,1565,1.3862943611198906
105800,392,2286,58500,23583,35010,1200,1.0986122886681098
59500,684,852,89000,27677,46970,1425,0.6931471805599453
90800,1202,943,116000,52377,47000,1655,0.0
342500,1200,2555,31000,70597,39500,1365,0.0
189000,684,2954,9800,34923,108051,1470,0.0
136800,508,2647,58339,24855,43501,1397,0.0
79800,1202,946,118000,40715,38610,1465,0.6931471805599453
63800,578,1701,66500,14898,37000,1020,1.0986122886681098
128800,682,3130,11200,22749,71556,1190,0.0
60800,1212,765,87500,24270,55501,1585,0.6931471805599453
75998,1212,798,78355,56552,60003,1660,0.6931471805599453
132800,1176,1642,57043,38070,38000,1841,1.0986122886681098
518800,2364,2315,13452,132700,39700,1580,1.0986122886681098
31998,70,916,72098,13361,30300,940,1.0986122886681098
92800,976,1831,72000,26318,32429,1480,0.0
79800,1691,2435,160000,26856,33568,1390,1.6094379124341003
200800,1210,1885,104842,84372,30851,1720,0.6931471805599453
89800,508,1921,49656,25647,26170,1385,0.0
61388,578,1551,79800,15356,41761,1052,0.0
89500,742,2072,55000,18787,24390,1230,0.6931471805599453
130800,2382,644,104000,96961,65501,1935,0.6931471805599453
139600,1198,2011,29900,38007,48000,1485,0.6931471805599453
105800,1212,1218,80000,47615,50621,1720,0.0
68800,742,1467,118220,19741,41617,1230,0.0
106999,1210,887,120588,55619,46502,1665,0.6931471805599453
107888,1202,1155,118000,50256,46229,1605,1.3862943611198906
48999,682,734,92000,20054,52301,1190,1.0986122886681098
50800,1107,1915,165000,11523,26047,1264,1.0986122886681098
75800,600,1703,90000,18528,37330,1457,0.6931471805599453
84200,578,2313,37550,15850,30010,1030,0.0
201800,1202,2799,21339,47085,45001,1525,0.6931471805599453
98800,890,2928,128000,30328,46482,1500,0.6931471805599453
116300,684,1494,42078,37835,31001,1415,0.6931471805599453
91800,1196,1372,96750,32340,48001,1610,0.6931471805599453
84888,806,2592,199850,24811,36475,1285,1.791759469228055
89800,1196,1131,78339,35484,53001,1610,0.6931471805599453
648500,3100,3471,4000,107832,118990,1493,0.0
146800,2834,2957,160000,56172,66387,1520,1.3862943611198906
75000,1210,1190,99600,29696,51109,1530,0.6931471805599453
115800,1194,1102,58000,50751,53001,1410,1.3862943611198906
53988,1792,607,42431,34805,71509,1615,0.0
53800,1208,1007,114000,16215,38610,1566,0.0
80800,738,1946,93000,13670,25920,1287,0.6931471805599453
78800,1210,1102,97973,24596,53001,1626,0.0
108800,684,1977,83838,29536,29159,1380,0.0
153800,1210,1892,67456,41424,31101,1660,0.0
64000,974,1163,115367,18373,46229,1350,0.0
75800,2457,1862,165000,34201,32121,1770,1.0986122886681098
125888,684,2011,150000,36905,48000,1430,0.0
171800,1198,2955,39600,30048,68310,1530,0.0
104800,684,1614,77000,33671,39000,1425,0.0
98800,1176,739,85000,56796,62101,2077,0.0
80800,1196,1218,74000,31675,50621,1610,1.0986122886681098
239800,1210,3160,22000,51767,106001,1620,0.0
84788,1677,2285,233000,22003,38071,1380,1.6094379124341003
41888,736,826,101000,18200,54301,1240,1.3862943611198906
235800,1792,2224,50000,48189,40989,2045,0.0
48800,682,947,84000,18425,47300,1320,1.0986122886681098
61800,740,883,91000,28107,51301,1430,1.0986122886681098
39800,682,976,95200,16622,55200,1321,1.0986122886681098
80800,740,1367,88000,23295,51600,1395,0.0
93900,1815,1497,276000,28372,50168,1270,1.3862943611198906
55800,1023,1828,172000,15568,29670,1200,1.0986122886681098
129800,1210,1643,75755,47763,38389,1530,0.6931471805599453
89800,740,1612,102000,26306,40000,1425,0.0
216800,1194,2676,9000,44107,46002,1435,0.0
56800,742,735,99000,19990,53334,1215,0.0
217800,1210,3292,17000,45139,105001,1490,0.0
143800,1202,1550,76000,58073,47002,1615,0.6931471805599453
255800,2362,2227,17000,89205,41001,1615,1.0986122886681098
199800,2382,1490,55000,72468,51000,1940,0.6931471805599453
35800,508,401,108000,18413,57089,1285,0.0
96800,740,1306,70500,36252,54000,1425,0.0
290000,2380,1864,76887,84927,32000,1985,0.0
299800,1210,3353,14000,56728,102002,2140,0.0
299800,1210,3349,4000,55490,116577,2140,0.0
78800,1196,1131,83438,34095,53001,1610,0.6931471805599453
217800,4684,2341,72000,117586,35416,1505,1.791759469228055
69888,806,2408,153000,24809,32875,1285,1.791759469228055
63000,740,730,103600,35294,62140,1425,0.0
45800,976,767,160000,19953,61103,1360,0.0
150800,1194,1889,132000,45827,31001,1795,0.0
105800,1208,2460,50000,13865,37102,1438,0.6931471805599453
72500,508,1951,47420,13467,25689,1048,0.6931471805599453
105800,1210,1467,146000,30808,53711,1695,0.0
49688,740,456,93000,38804,70890,1425,1.3862943611198906
23900,889,404,165600,17790,16570,1150,1.0986122886681098
58000,684,1217,75000,17792,49430,1046,0.6931471805599453
10001,1110,247,169000,17804,14920,1240,1.791759469228055
68800,326,1708,72000,16789,36426,920,1.0986122886681098
96800,2514,2468,138000,44528,33568,1725,1.6094379124341003
300000,1792,3137,9000,51846,91112,2030,0.0
70000,682,1646,72358,13707,38830,1085,0.0
97800,624,2014,88095,25025,33199,1270,0.0
358000,7001,3075,30583,259444,83464,1525,1.3862943611198906
63800,976,761,44880,19955,57002,1360,0.0
568000,9605,3132,51000,389257,95025,2420,0.6931471805599453
79999,1210,796,102954,46467,58190,1755,1.0986122886681098
240000,1210,2310,31000,75150,30890,1983,0.6931471805599453
61800,742,1246,79000,19990,49430,1215,1.3862943611198906
89998,624,2010,69257,20151,48000,1289,0.0
91998,2293,2288,131225,32589,38071,1710,0.6931471805599453
7500,1026,187,143000,16812,13088,1313,1.6094379124341003
60800,1461,1706,209000,51256,37906,1540,0.0
37988,1636,607,113098,17026,71509,1520,0.0
43800,3573,917,200000,73824,47450,1580,1.791759469228055
79800,2694,2043,162000,59847,39563,1685,0.6931471805599453
47333,620,917,55388,17516,45504,1417,0.0
86800,682,2014,66000,19487,26659,1130,0.6931471805599453
131388,1198,1922,89732,35007,33989,1485,0.0
114800,2382,551,129000,96954,76612,1935,0.0
285800,2382,2251,67000,87297,38889,1940,0.0
55500,508,1340,65161,17532,42801,1265,1.0986122886681098
44300,508,972,134000,18974,53694,1285,1.0986122886681098
70800,742,1305,125000,20818,52000,1249,1.0986122886681098
108988,624,1831,43500,22501,32000,1288,0.0
163988,2382,1278,117801,90290,53300,1940,0.6931471805599453
55800,2694,1733,252500,54645,36888,1605,1.0986122886681098
958800,3944,2593,17000,179194,56032,2320,0.6931471805599453
132000,1210,1670,83598,41483,38501,1660,1.0986122886681098
70000,1461,1468,110000,50289,33377,1415,1.6094379124341003
190800,1176,2593,46000,36983,41101,1757,0.0
46388,682,971,90363,19781,47020,1190,1.0986122886681098
169888,2382,1309,60000,90326,54000,1940,0.6931471805599453
77777,1694,2466,168577,19302,33568,1490,0.0
113777,1210,737,73800,56222,57903,2070,1.0986122886681098
133800,1202,1494,123000,57757,57414,1615,0.6931471805599453
121800,392,2831,20168,22436,45001,1369,0.0
54800,1792,575,116132,39966,77600,1615,0.6931471805599453
82800,1212,1248,99000,36255,53300,1585,1.0986122886681098
60300,1630,857,85357,33305,45009,1570,0.0
215800,1792,2070,17000,48189,48209,2055,0.0
87888,744,2591,133700,34860,46704,1503,1.6094379124341003
89800,740,1128,90000,28815,42900,1430,0.6931471805599453
64000,684,1126,64100,16353,42801,1078,1.0986122886681098
73800,742,1368,50000,19995,42801,1215,0.0
109800,1210,1278,98000,36045,54405,1680,0.6931471805599453
198800,586,3318,15283,35787,87235,1410,0.0
76888,740,1340,68000,22519,45201,1395,0.0
107000,326,2098,37000,17246,26667,1040,0.0
248800,1194,2926,13989,44388,107001,1826,0.0
58800,624,823,153000,29913,50089,1480,0.6931471805599453
127500,1194,1492,104174,40020,32311,1550,1.0986122886681098
89800,682,1952,58588,17343,26170,1325,0.0
